Tipo_Muerte,Zona,Subzona,Distrito,Circuito,Cod._Subcircu,Subcircuito,Codigo_Provincia,Codigo_Provincia_2,Codigo_Canton,Codigo_Canton_2,Coord_Y,Coord_X,Coord_Y_Rev,Coord_X_Rev,Area_Hecho,Lugar,Tipo_Lugar,Fecha_Infraccion,Hora_Infraccion,Arma,Tipo_Arma,Presunta_Motivacion,Presunta_Motivacion_Obs,Probable_Causa,Edad,Medida_Edad,Sexo,Genero,Etnia,Estado_Civil,Nacionalidad,Discapacidad,Profesion,Instruccion,Antecedentes,Anio_i,Mes_i,Hora,Rango_Edad,Mecanismo,Parroquia,Dia_Semana
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S09,FLOR DE BASTIÓN 9,GUAYAS,9,GUAYAQUIL,901,-2.0875,-79.9747,"-2,0875","-79,9747",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,14:40:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,14,27-35,Arma de Fuego,FLOR DE BASTIÓN,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S03,VENEZUELA 3,GUAYAS,9,GUAYAQUIL,901,-2.20487,-79.90811,"-2,20487","-79,90811",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,19:45:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,VENEZUELA,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,VENEZUELA,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S01,TRINITARIA SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.24298,-79.91346,"-2,24298","-79,91346",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,20:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,TRINITARIA SUR,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S01,TRINITARIA SUR 1,GUAYAS,9,GUAYAQUIL,901,-2.24298,-79.91346,"-2,24298","-79,91346",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,20:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,20,SIN_DATO,Arma de Fuego,TRINITARIA SUR,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S03,BATALLÓN DEL SUBURBIO 3,GUAYAS,9,GUAYAQUIL,901,-2.21039,-79.93213,"-2,21039","-79,93213",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,20:35:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,36-45,Arma de Fuego,BATALLÓN DEL SUBURBIO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S03,BATALLÓN DEL SUBURBIO 3,GUAYAS,9,GUAYAQUIL,901,-2.21039,-79.93213,"-2,21039","-79,93213",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,20:35:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,18-26,Arma de Fuego,BATALLÓN DEL SUBURBIO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,BATALLÓN DEL SUBURBIO,09D04C05S03,BATALLÓN DEL SUBURBIO 3,GUAYAS,9,GUAYAQUIL,901,-2.21039,-79.93213,"-2,21039","-79,93213",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,20:35:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,20,27-35,Arma de Fuego,BATALLÓN DEL SUBURBIO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MAPASINGUE,09D06C06S05,MAPASINGUE 5,GUAYAS,9,GUAYAQUIL,901,-2.1437,-79.94119,"-2,1437","-79,94119",URBANO,OTROS LOCALES COMERCIALES,PRIVADO,2025-02-25,20:46:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ASESOR/CONSULTOR,SIN_DATO,SI,2025,1,20,27-35,Arma de Fuego,MAPASINGUE,Tuesday
HOMICIDIO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S03,GUASMO 3,GUAYAS,9,GUAYAQUIL,901,-2.27653,-79.89583,"-2,27653","-79,89583",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-25,23:00:00,OTROS,NINGUNA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDAS CONTUSAS,29,SIN_DATO,HOMBRE,MASCULINO,SIN_DATO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,23,SIN_DATO,Otros,GUASMO,Tuesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S02,TRINITARIA NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.23056,-79.92063,"-2,23056","-79,92063",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,01:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,1,27-35,Arma de Fuego,TRINITARIA NORTE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,CISNE,09D04C01S05,CISNE 5,GUAYAS,9,GUAYAQUIL,901,-2.21652,-79.9305,"-2,21652","-79,9305",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,02:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ARTESANO/OFICIO,BASICA,SI,2025,1,2,27-35,Arma de Fuego,CISNE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S02,TRINITARIA NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.22831,-79.92203,"-2,22831","-79,92203",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,09:55:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,23,A,HOMBRE,MASCULINO,SIN_DATO,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,9,18-26,Arma de Fuego,TRINITARIA NORTE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S04,PASCUALES 4,GUAYAS,9,GUAYAQUIL,901,-2.07314,-79.93199,"-2,07314","-79,93199",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SERVIDOR PÚBLICO,SIN_DATO,SI,2025,1,13,27-35,Arma de Fuego,PASCUALES,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S07,FLOR DE BASTIÓN 7,GUAYAS,9,GUAYAQUIL,901,-2.08847,-79.96617,"-2,08847","-79,96617",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,15:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2025,1,15,36-45,Arma de Fuego,FLOR DE BASTIÓN,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S02,ORQUÍDEAS 2,GUAYAS,9,GUAYAQUIL,901,-2.09375,-79.90408,"-2,09375","-79,90408",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,17:36:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,17,18-26,Arma de Fuego,ORQUÍDEAS,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,9,GUAYAQUIL,901,-2.11177,-79.95325,"-2,11177","-79,95325",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,17:45:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,17,18-26,Arma de Fuego,FORTIN,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PUENTE LUCÍA,09D07C08S02,PUENTE LUCÍA 2,GUAYAS,9,GUAYAQUIL,901,-1.98588,-79.98587,"-1,98588","-79,98587",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,19:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,PUENTE LUCÍA,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PUENTE LUCÍA,09D07C08S02,PUENTE LUCÍA 2,GUAYAS,9,GUAYAQUIL,901,-1.98588,-79.98587,"-1,98588","-79,98587",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,19:02:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER TÉCNICO,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,PUENTE LUCÍA,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MARTHA DE ROLDÓS,09D06C02S01,MARTHA DE ROLDÓS 1,GUAYAS,9,GUAYAQUIL,901,-2.15231,-79.91639,"-2,15231","-79,91639",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,19:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,19,27-35,Arma de Fuego,MARTHA DE ROLDÓS,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S08,FLOR DE BASTIÓN 8,GUAYAS,9,GUAYAQUIL,901,-2.09504,-79.9597,"-2,09504","-79,9597",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,19:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,52,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGENTE DE SEGURIDAD,SIN_DATO,SI,2025,1,19,46-60,Arma de Fuego,FLOR DE BASTIÓN,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S02,GUASMO 2,GUAYAS,9,GUAYAQUIL,901,-2.27175,-79.8856,"-2,27175","-79,8856",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,21:05:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,18-26,Arma de Fuego,GUASMO,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,GUASMO,09D01C01S02,GUASMO 2,GUAYAS,9,GUAYAQUIL,901,-2.27175,-79.8856,"-2,27175","-79,8856",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,21:25:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,36,A,HOMBRE,MASCULINO,MULATO/A,SOLTERO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,21,36-45,Arma de Fuego,GUASMO,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA NORTE,09D02C04S02,TRINITARIA NORTE 2,GUAYAS,9,GUAYAQUIL,901,-2.22714,-79.91795,"-2,22714","-79,91795",URBANO,LAGUNA - LAGO,PÚBLICO,2025-02-26,22:25:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDAS CONTUSAS,29,SIN_DATO,HOMBRE,MASCULINO,SIN_DATO,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,22,SIN_DATO,Otros,TRINITARIA NORTE,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,GUAYAS,9,GUAYAQUIL,901,-2.10952,-79.9563,"-2,10952","-79,9563",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,22:35:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,22,18-26,Arma de Fuego,FORTIN,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,PASCUALES,09D07C06S02,PASCUALES 2,GUAYAS,9,GUAYAQUIL,901,-2.07121,-79.92639,"-2,07121","-79,92639",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-26,22:55:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,51,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,ESTADO PERSONAL,SIN_DATO,SI,2025,1,22,46-60,Arma de Fuego,PASCUALES,Wednesday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,GUAYAS,9,GUAYAQUIL,901,-2.22951,-80.08428,"-2,22951","-80,08428",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-27,03:25:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,SIN_DATO,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,3,27-35,Arma de Fuego,PROGRESO,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,NUEVA PROSPERINA,09D08C01S03,NUEVA PROSPERINA 3,GUAYAS,9,GUAYAQUIL,901,-2.12251,-79.96476,"-2,12251","-79,96476",URBANO,TERRENO BALDIO,PÚBLICO,2025-02-27,10:00:00,ARMA BLANCA,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,10,SIN_DATO,Arma Blanca,NUEVA PROSPERINA,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,LOS CEIBOS,09D09C01S02,LOS CEIBOS 2,GUAYAS,9,GUAYAQUIL,901,-2.13973,-79.94717,"-2,13973","-79,94717",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-27,10:30:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,10,SIN_DATO,Arma Blanca,LOS CEIBOS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,MORRO,09D10C01S01,MORRO 1,GUAYAS,9,GUAYAQUIL,901,-2.59733,-80.36608,"-2,59733","-80,36608",RURAL,VÍA PÚBLICA,PÚBLICO,2025-02-27,12:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,12,27-35,Arma de Fuego,MORRO,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,MORRO,09D10C01S01,MORRO 1,GUAYAS,9,GUAYAQUIL,901,-2.59733,-80.36608,"-2,59733","-80,36608",RURAL,VÍA PÚBLICA,PÚBLICO,2025-02-27,12:00:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,12,27-35,Arma de Fuego,MORRO,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAÍ,09D08C05S08,MONTE SINAÍ 8,GUAYAS,9,GUAYAQUIL,901,-2.12885,-80.00802,"-2,12885","-80,00802",URBANO,TERRENO BALDIO,PÚBLICO,2025-02-27,12:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,INGENIERO/ARQUITECTO,SIN_DATO,SI,2025,1,12,36-45,Arma de Fuego,MONTE SINAÍ,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,MARTHA DE ROLDÓS,09D06C02S07,MARTHA DE ROLDÓS 7,GUAYAS,9,GUAYAQUIL,901,-2.14764,-79.92932,"-2,14764","-79,92932",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-27,13:00:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,TRABAJADOR COMERCIAL,SIN_DATO,SI,2025,1,13,46-60,Arma de Fuego,MARTHA DE ROLDÓS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S03,7 LAGOS 3,GUAYAS,9,GUAYAQUIL,901,-2.24817,-79.88387,"-2,24817","-79,88387",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-27,19:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,19,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER CIENCIAS,SIN_DATO,SI,2025,1,19,18-26,Arma de Fuego,7 LAGOS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.24951,-79.89032,"-2,24951","-79,89032",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-27,20:07:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,54,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTADO PERSONAL,PRIMARIA,SI,2025,1,20,46-60,Arma de Fuego,7 LAGOS,Thursday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,FLORIDA,JUAN MONTALVO,09D06C04S02,JUAN MONTALVO 2,GUAYAS,9,GUAYAQUIL,901,-2.1288,-79.91534,"-2,1288","-79,91534",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-28,02:45:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,SIN_DATO,SIN_DATO,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,2,SIN_DATO,Arma de Fuego,JUAN MONTALVO,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,VENEZUELA,09D03C05S02,VENEZUELA 2,GUAYAS,9,GUAYAQUIL,901,-2.2047,-79.90422,"-2,2047","-79,90422",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-28,13:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER TÉCNICO,SIN_DATO,SI,2025,1,13,27-35,Arma de Fuego,VENEZUELA,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.25113,-79.89384,"-2,25113","-79,89384",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-28,13:53:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,38,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ASISTENTE/AUXILIAR,PRIMARIA,SI,2025,1,13,36-45,Arma de Fuego,7 LAGOS,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.25113,-79.89384,"-2,25113","-79,89384",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-28,13:53:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,13,36-45,Arma de Fuego,7 LAGOS,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,SUR - DMG,7 LAGOS,09D01C04S04,7 LAGOS 4,GUAYAS,9,GUAYAQUIL,901,-2.25113,-79.89384,"-2,25113","-79,89384",URBANO,VÍA PÚBLICA,PÚBLICO,2025-02-28,13:53:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,3,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SI,2025,1,13,1-5,Arma de Fuego,7 LAGOS,Friday
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S07,FLOR DE BASTIÓN 7,GUAYAS,9,GUAYAQUIL,901,-2.08609,-79.96293,"-2,08609","-79,96293",URBANO,OTROS LOCALES COMERCIALES,PRIVADO,2025-02-28,14:29:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRÁFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,47,A,HOMBRE,MASCULINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,TRABAJADOR GENERAL,SIN_DATO,SI,2025,1,14,46-60,Arma de Fuego,FLOR DE BASTIÓN,Friday
